ds,yhat,yhat_lower,yhat_upper
2012-07-15,0.016124396825796458,0.0,1.1544078274290817
2012-07-16,0.0,0.0,1.1729682987578085
2012-07-17,0.026168796173908517,0.0,1.173303365023714
2012-07-18,0.0,0.0,1.1247728701164432
2012-07-19,0.0,0.0,1.0595947926550255
2012-07-20,0.3444606160902,0.0,1.500648554594157
2012-07-21,0.12152022784196113,0.0,1.3015658051472991
2012-07-22,0.009871325021241252,0.0,1.1688238801197581
2012-07-23,0.0,0.0,1.1223599925822236
2012-07-24,0.024741582565215706,0.0,1.1785484117931904
2012-07-25,0.0,0.0,1.0545595500573997
2012-07-26,0.0,0.0,1.0742004849371918
2012-07-27,0.0,0.0,1.1942275895731058
2012-07-28,0.13541321708724655,0.0,1.3567277922721839
2012-07-29,0.02824784725475709,0.0,1.1216075726177654
2012-07-30,0.0,0.0,1.0937776886587782
2012-07-31,0.05204623806923934,0.0,1.1899832443722176
2012-08-01,0.0,0.0,1.1644207400000008
2012-08-02,0.0,0.0,1.2323180437545163
2012-08-03,0.01231806659141077,0.0,1.1428677404105665
2012-08-04,0.17699368824054573,0.0,1.3536492038999643
2012-08-05,0.07192486502322404,0.0,1.2045569299271925
2012-08-06,0.010894318491385861,0.0,1.2584572573622348
2012-08-07,0.09746721530592983,0.0,1.2959916360352872
2012-08-08,0.012155512738799196,0.0,1.2470524148122895
2012-08-09,0.0,0.0,1.1706849275969997
2012-08-10,0.053382532220143046,0.0,1.2024653857959233
2012-08-11,0.21472872029551526,0.0,1.4610284866773535
2012-08-12,0.10546131745121004,0.0,1.2270002837145895
2012-08-13,0.03943499123590212,0.0,1.2454377822934892
2012-08-14,0.12030968678928387,0.0,1.2248093530462854
2012-08-15,0.02871296621010753,0.0,1.136920202460763
2012-08-16,0.0019524135079013148,0.0,1.107121023570991
2012-08-17,0.05615980543390078,0.0,1.2174538676064914
2012-08-18,0.2103199673374757,0.0,1.437991303943425
2012-08-19,0.18798569275686283,0.0,1.4151789067116445
2012-08-20,0.020896435492648607,0.0,1.216700356403708
2012-08-21,0.0951676566422818,0.0,1.2321329217800998
2012-08-22,0.0,0.0,1.1468305776722347
2012-08-23,0.0,0.0,1.1785938145799781
2012-08-24,0.014974117108141359,0.0,1.2122953662251748
2012-08-25,0.16550205537856533,0.0,1.3009183468617327
2012-08-26,0.04648103954571853,0.0,1.2448161878427393
2012-08-27,0.0,0.0,1.1932586771336375
2012-08-28,0.04597023706770834,0.0,1.2408325979409573
2012-08-29,0.0,0.0,1.095852857913017
2012-08-30,0.0,0.0,1.0023796459477465
2012-08-31,0.0,0.0,1.1164384760332204
2012-09-01,0.12664127423228483,0.0,1.3819011769715916
2012-09-02,0.01283511223739293,0.0,1.2621236614426241
2012-09-03,1.1248489052199733,0.0,2.2303957245638246
2012-09-04,0.025162781138294954,0.0,1.1989124566958425
2012-09-05,0.0,0.0,1.1047355404373331
2012-09-06,0.0,0.0,1.1069773725836578
2012-09-07,0.0,0.0,1.1319093030275662
2012-09-08,0.13657908417981193,0.0,1.313323490582474
2012-09-09,0.03043364473387629,0.0,1.1639939629389653
2012-09-10,0.0,0.0,1.1842159658085676
2012-09-11,0.05672574786917761,0.0,1.2754824624618073
2012-09-12,0.0,0.0,1.0919595457820375
2012-09-13,0.0,0.0,1.18874337751136
2012-09-14,0.020580435430028216,0.0,1.3074707151947713
2012-09-15,0.18614712215532853,0.0,1.2764069527512094
2012-09-16,0.08173855570515083,0.0,1.2184574897394562
2012-09-17,0.021099601814164873,0.0,1.212553848804596
2012-09-18,0.10776952528055474,0.0,1.253445589052117
2012-09-19,0.022246708099621683,0.0,1.2693649410979504
2012-09-20,0.001703628792971975,0.0,1.1188306573070492
2012-09-21,0.0621337487884453,0.0,1.258454722272806
2012-09-22,0.22238316699970692,0.0,1.4646922389043486
2012-09-23,0.11177302111301211,0.0,1.328566765244936
2012-09-24,0.04419766329321792,0.0,1.2698462091745615
2012-09-25,0.12336329230739751,0.0,1.2596667684574736
2012-09-26,0.02994834703262675,0.0,1.1623927695574108
2012-09-27,0.0013138378632276439,0.0,1.2129869665409656
2012-09-28,0.05364538695097954,0.0,1.1622232519144413
2012-09-29,0.20597996852393724,0.0,1.3496722158626278
2012-09-30,0.08782345929966369,0.0,1.266955672601295
2012-10-01,0.013244156008197549,0.0,1.1039832854142604
2012-10-02,0.08610706557585152,0.0,1.2472981027400114
2012-10-03,0.0,0.0,1.125136437641681
2012-10-04,0.0,0.0,1.1112608560392256
2012-10-05,0.003586903857918846,0.0,1.2257245904404506
2012-10-06,0.15378918467094482,0.0,1.3260475812432135
2012-10-07,0.034652050796052596,0.0,1.1904117018645974
2012-10-08,0.126000502618234,0.0,1.3419897081273418
2012-10-09,0.03442918713010832,0.0,1.1121208506983657
2012-10-10,0.0,0.0,1.1236800706142447
2012-10-11,0.0,0.0,1.059064958340471
2012-10-12,0.0,0.0,1.1379131180067394
2012-10-13,0.11655012634338371,0.0,1.3120437864572656
2012-10-14,0.002978134617910872,0.0,1.1916776925278287
2012-10-15,0.0,0.0,1.1672050070754134
2012-10-16,0.015231470685393343,0.0,1.1361455363154607
2012-10-17,0.0,0.0,1.1898642174455907
2012-10-18,0.0,0.0,1.0850892567445647
2012-10-19,0.0,0.0,1.1426776139801222
2012-10-20,0.12312857709142362,0.0,1.3190362347893472
2012-10-21,0.015260153589575023,0.0,1.1576702518521125
2012-10-22,0.0,0.0,1.0742260396803998
2012-10-23,0.03711701354997974,0.0,1.1285628480912429
2012-10-24,0.0,0.0,1.0781747083427828
2012-10-25,0.0,0.0,1.0925255085441317
2012-10-26,0.2681297431818803,0.0,1.3970911361037774
2012-10-27,0.15485113086271815,0.0,1.3287719588904077
2012-10-28,0.047319022020997165,0.0,1.2441017571405457
2012-10-29,0.0,0.0,1.1937390121092546
2012-10-30,0.06747867859519008,0.0,1.2484025723582572
2012-10-31,0.0,0.0,0.8129913028711401
2012-11-01,0.0,0.0,1.0553758121100838
2012-11-02,0.015480585582836742,0.0,1.16800132544512
2012-11-03,0.17465654184856858,0.0,1.3404244930593268
2012-11-04,0.063646035304565,0.0,1.2394807868082067
2012-11-05,0.0,0.0,1.133467682678908
2012-11-06,0.07674389034830606,0.0,1.1884414370881917
2012-11-07,0.0,0.0,1.0982443541191054
2012-11-08,0.0,0.0,1.0927164442749002
2012-11-09,0.015766558176306743,0.0,1.165815472205355
2012-11-10,0.1728140265537212,0.0,1.3573808326527566
2012-11-11,0.7443666023677735,0.0,1.8532431962072369
2012-11-12,0.0,0.0,1.2181718545237443
2012-11-13,0.07215419657625982,0.0,1.2375573486061855
2012-11-14,0.0,0.0,1.112449077050405
2012-11-15,0.0,0.0,1.0378402369948816
2012-11-16,0.014440055878735647,0.0,1.2535326900628916
2012-11-17,0.1738434746429288,0.0,1.2868125745671675
2012-11-18,0.06417858022140788,0.0,1.2819698789318357
2012-11-19,0.0,0.0,1.183347340718915
2012-11-20,0.08320896636529321,0.0,1.178090889806337
2012-11-21,0.0,0.0,1.2610444376118923
2012-11-22,0.288554263496855,0.0,1.4760968918828672
2012-11-23,0.03799998535970355,0.0,1.2480696821062638
2012-11-24,0.20162562083073102,0.0,1.3083611670619277
2012-11-25,0.0960292772157303,0.0,1.2067881910688294
2012-11-26,0.03505959458317597,0.0,1.2372564773264592
2012-11-27,0.12234036855927694,0.0,1.1808180310793395
2012-11-28,0.03843362990647403,0.0,1.2484238035680733
2012-11-29,0.02055348186148552,0.0,1.1949336323240274
2012-11-30,0.08471235460701054,0.0,1.2304135201688018
2012-12-01,0.24975253900191027,0.0,1.3847107190062578
2012-12-02,0.14496896682534596,0.0,1.4172123523509184
2012-12-03,0.08448077403487214,0.0,1.190939530455247
2012-12-04,0.1716536371263897,0.0,1.3865816389941772
2012-12-05,0.08707946110469872,0.0,1.342103223586861
2012-12-06,0.06801622760021504,0.0,1.2856810596459936
2012-12-07,0.13053237447768812,0.0,1.3092974924207086
2012-12-08,0.2935361036409777,0.0,1.401308798302801
2012-12-09,0.18639566100186733,0.0,1.3437554826897657
2012-12-10,0.12303567817075234,0.0,1.389672682149557
2012-12-11,0.20717431435759856,0.0,1.3796435438662396
2012-12-12,0.11948255282598763,0.0,1.2176412868314463
2012-12-13,0.09729386923237453,0.0,1.2733701457568742
2012-12-14,0.15674607362664203,0.0,1.3141514577005937
2012-12-15,0.3168083371887606,0.0,1.4853155886089904
2012-12-16,0.0,0.0,0.9241028214470018
2012-12-17,0.14098296425718135,0.0,1.3061918336265088
2012-12-18,0.22280250614405422,0.0,1.3243741893533052
2012-12-19,0.13304115529219687,0.0,1.2592564702229059
2012-12-20,0.10903062020901146,0.0,1.263197147929142
2012-12-21,0.16689352062340507,0.0,1.2613840167309958
2012-12-22,0.32557127346222325,0.0,1.4714587462239734
2012-12-23,0.21444374361081792,0.0,1.3432312258545953
2012-12-24,0.14742576845551925,0.0,1.1845051317130069
2012-12-25,0.0,0.0,0.8682666156678077
2012-12-26,0.13740439739261376,0.0,1.2905880088062933
2012-12-27,0.1122914915322121,0.0,1.2616975024087447
2012-12-28,0.16892620172150685,0.0,1.4213661732601537
2012-12-29,0.32619005081920655,0.0,1.467128806353121
2012-12-30,0.21340881188153274,0.0,1.438794040263771
2012-12-31,0.14445159119737175,0.0,1.3014951208573327
2013-01-01,0.0,0.0,1.1612992681166632
2013-01-02,0.1295676033932766,0.0,1.2952131719156001
2013-01-03,0.10150088546537306,0.0,1.2612995533501468
2013-01-04,0.15483813491638687,0.0,1.2708855238579588
2013-01-05,0.3084843663127371,0.0,1.4250695005891385
2013-01-06,0.19180508919400646,0.0,1.4087983755782045
2013-01-07,0.0,0.0,0.8386716225223217
2013-01-08,0.19296736415506976,0.0,1.4337400792013386
2013-01-09,0.0952158141480933,0.0,1.2633168617968111
2013-01-10,0.06282590527930002,0.0,1.1896162635267566
2013-01-11,0.11196891839932142,0.0,1.2453894157919976
2013-01-12,0.261660367494876,0.0,1.4813857730078865
2013-01-13,0.14137941047341895,0.0,1.2831164462926747
2013-01-14,0.06516423037665854,0.0,1.3495350084021516
2013-01-15,0.1368481272718735,0.0,1.32856266914123
2013-01-16,0.03721767910321999,0.0,1.2666155385706273
2013-01-17,0.0037211951600132076,0.0,1.2441862938177688
2013-01-18,0.052609272887696165,0.0,1.2279402388032479
2013-01-19,0.2029604807718539,0.0,1.381370493099632
2013-01-20,0.08429829970144387,0.0,1.2306947723479287
2013-01-21,0.0,0.0,1.0781355447227554
2013-01-22,0.08595371016102636,0.0,1.3301668709763217
2013-01-23,0.0,0.0,1.1239633962118019
2013-01-24,0.0,0.0,1.1959306903163156
2013-01-25,0.01803988066238589,0.0,1.2011126449497354
2013-01-26,0.1754624817827869,0.0,1.3005333265067855
2013-01-27,0.06451912639644335,0.0,1.1689986560652654
2013-01-28,0.0,0.0,1.119829560290701
2013-01-29,0.08302239154931458,0.0,1.1731846995050585
2013-01-30,0.0,0.0,1.2561358994466443
2013-01-31,0.0,0.0,1.1318120553188975
2013-02-01,0.04157246580881896,0.0,1.1511422817606969
2013-02-02,0.20768009174500116,0.0,1.2782649669285913
2013-02-03,0.0,0.0,0.9819624121470543
2013-02-04,0.04719244390973225,0.0,1.1236353251493756
2013-02-05,0.13791052149476427,0.0,1.2953074033658514
2013-02-06,0.0575911546454956,0.0,1.2442298654038297
2013-02-07,0.043356870481886925,0.0,1.1887547660836872
2013-02-08,0.11112622999524369,0.0,1.3056732912524018
2013-02-09,0.27964700998596137,0.0,1.4855826628159654
2013-02-10,0.17812075348886708,0.0,1.402504302640514
2013-02-11,0.12030365962581839,0.0,1.3363687446598114
2013-02-12,0.2097484225600581,0.0,1.32408774001096
2013-02-13,0.0,0.0,0.9806803225065135
2013-02-14,0.19104594132892114,0.0,1.3328775240829553
2013-02-15,0.1723057694555777,0.0,1.3169403168674405
2013-02-16,0.3352931294029733,0.0,1.4583483710930791
2013-02-17,0.22744754809855638,0.0,1.4474856363143354
2013-02-18,0.0,0.0,1.0006664862709935
2013-02-19,0.24468945709361256,0.0,1.3933124354643687
2013-02-20,0.0,0.0,0.9985459490362963
2013-02-21,0.12849866932538476,0.0,1.2895542087384897
2013-02-22,0.18384153713250628,0.0,1.4476651345461748
2013-02-23,0.3392374566701392,0.0,1.4497015066949055
2013-02-24,0.03489706333091758,0.0,1.1958589779013489
2013-02-25,0.15273936415928938,0.0,1.2805882999861644
2013-02-26,0.22875286340509388,0.0,1.3736758224299301
2013-02-27,0.1330257805694979,0.0,1.3155621820767294
2013-02-28,0.10301672914053951,0.0,1.3393539958525995
2013-03-01,0.1549818410481292,0.0,1.2711953794474544
2013-03-02,0.30800000263550176,0.0,1.4472622827962005
2013-03-03,0.1915896857368721,0.0,1.3324190845288104
2013-03-04,0.11980254259976067,0.0,1.271130472641597
2013-03-05,0.196458559865334,0.0,1.3591940938339468
2013-03-06,0.10230415894386154,0.0,1.2561651707635824
2013-03-07,0.07472146874469551,0.0,1.234821422400838
2013-03-08,0.12987055699794137,0.0,1.2338458873397136
2013-03-09,0.2867175923510037,0.0,1.3602978893945972
2013-03-10,0.17465499459204414,0.0,1.3225179270553793
2013-03-11,0.10759864539587881,0.0,1.3197630827300646
2013-03-12,0.1892268511841772,0.0,1.3608309968021393
2013-03-13,0.10014233749330852,0.0,1.2365664748851979
2013-03-14,0.0775853916967467,0.0,1.2551440683879869
2013-03-15,0.13757983310104768,0.0,1.3218773735619325
2013-03-16,0.2989646803629259,0.0,1.4476357103286623
2013-03-17,0.0,0.0,1.1160419025854402
2013-03-18,0.12755427865396685,0.0,1.2062206622368694
2013-03-19,0.21217087697278858,0.0,1.375215504478645
2013-03-20,0.12540655904154308,0.0,1.359556851591554
2013-03-21,0.1044584030074687,0.0,1.2950211949726234
2013-03-22,0.16532781147118678,0.0,1.3816094732170452
2013-03-23,0.32685213208010616,0.0,1.5249030259471377
2013-03-24,0.21832734279568644,0.0,1.4054476691805635
2013-03-25,0.15360681982056185,0.0,1.3074117209221368
2013-03-26,0.23634085425838283,0.0,1.3886643346966958
2013-03-27,0.14713820072970465,0.0,1.306524621574056
2013-03-28,0.12327780751529023,0.0,1.2887874620743072
2013-03-29,0.18085246763515783,0.0,1.2322512545940385
2013-03-30,0.33879734676780726,0.0,1.5368635450112025
2013-03-31,0.047174724713666474,0.0,1.191414015481721
2013-04-01,0.15794321198395483,0.0,1.3397651105037875
2013-04-02,0.10465586544360456,0.0,1.3319651648063517
2013-04-03,0.1439206404581257,0.0,1.3030515631976192
2013-04-04,0.11656189749797505,0.0,1.2925220232823342
2013-04-05,0.17089983852382906,0.0,1.3534404172995462
2013-04-06,0.32592818247617544,0.0,1.5412813782872474
2013-04-07,0.21108784014687057,0.0,1.3118829880830745
2013-04-08,0.1403614626458129,0.0,1.266454917236321
2013-04-09,0.21750934577323544,0.0,1.3476070177785555
2013-04-10,0.12322807534362946,0.0,1.2291887006516873
2013-04-11,0.09486014200372683,0.0,1.2562249716211773
2013-04-12,0.1485363188843692,0.0,1.4186410182648272
2013-04-13,0.30320378552187316,0.0,1.489677656633991
2013-04-14,0.18824607023246048,0.0,1.3770845888147623
2013-04-15,0.11757990122633821,0.0,1.3768240981629007
2013-04-16,0.19489367828539983,0.0,1.3462544886075962
2013-04-17,0.10080886636097906,0.0,1.2618527499983803
2013-04-18,0.07259245087689543,0.0,1.2350250775997322
2013-04-19,0.12630215701675582,0.0,1.3486006678990805
2013-04-20,0.2808173258286019,0.0,1.4485630811048464
2013-04-21,0.16546143198140184,0.0,1.3216815705706986
2013-04-22,0.09410125197925148,0.0,1.3121360025667685
2013-04-23,0.17038732153195588,0.0,1.3054399081852692
2013-04-24,0.07491692085405594,0.0,1.1892244018537166
2013-04-25,0.04494767749588502,0.0,1.20255080567176
2013-04-26,0.09654345269827486,0.0,1.3125570440670455
2013-04-27,0.2486053827687659,0.0,1.4097610861020748
2013-04-28,0.1304940545192162,0.0,1.3635118640447685
2013-04-29,0.05612783345329611,0.0,1.1488742185489682
2013-04-30,0.1292220086089482,0.0,1.337430491046483
2013-05-01,0.030450032536285504,0.0,1.1862508109387335
2013-05-02,0.0,0.0,1.1569510062339226
2013-05-03,0.04549308893489436,0.0,1.1962518057344278
2013-05-04,0.19446193046224775,0.0,1.395855584675323
2013-05-05,0.0,0.0,0.893196343093019
2013-05-06,0.0,0.0,1.1566386663407924
2013-05-07,0.06775428725712641,0.0,1.1790470062561125
2013-05-08,0.0,0.0,1.0985010492360168
2013-05-09,0.0,0.0,1.0548073683631887
2013-05-10,0.0,0.0,1.0830091526103571
2013-05-11,0.1309397038027467,0.0,1.2029857088733382
2013-05-12,0.10047903027857902,0.0,1.3541725442419144
2013-05-13,0.0,0.0,1.0880039046339693
2013-05-14,0.010333975900967712,0.0,1.2619614990575518
2013-05-15,0.0,0.0,1.1537350014971397
2013-05-16,0.0,0.0,1.1158301075794148
2013-05-17,0.0,0.0,1.1330519748016077
2013-05-18,0.09171458985628587,0.0,1.3319600214450436
2013-05-19,0.0,0.0,1.1339810336433247
2013-05-20,0.0,0.0,1.1008711188376028
2013-05-21,0.0,0.0,1.1967837337695522
2013-05-22,0.0,0.0,1.0548210854609976
2013-05-23,0.0,0.0,1.055965378129949
2013-05-24,0.0,0.0,1.1610572840720974
2013-05-25,0.09916944797564084,0.0,1.270774266884159
2013-05-26,0.0,0.0,1.183462361734669
2013-05-27,0.0,0.0,1.1118054202009486
2013-05-28,0.01613087978884023,0.0,1.1839487369251653
2013-05-29,0.0,0.0,1.0203182010499243
2013-05-30,0.0,0.0,1.0089698392840565
2013-05-31,0.0,0.0,1.0946458975092883
2013-06-01,0.14244309136767278,0.0,1.3021244394900302
2013-06-02,0.03803052755403322,0.0,1.0902591397921402
2013-06-03,0.0,0.0,1.223806278676747
2013-06-04,0.065645478630392,0.0,1.2766098722975598
2013-06-05,0.0,0.0,1.1697499377880949
2013-06-06,0.08525993838527413,0.0,1.2092395864395606
2013-06-07,0.02767724195218149,0.0,1.2199094959051746
2013-06-08,0.1921815078378899,0.0,1.3416737670194683
2013-06-09,0.08675849745077464,0.0,1.2027356488578023
2013-06-10,0.02532811265001994,0.0,1.1151806836301565
2013-06-11,0.1116037927242981,0.0,1.299801785673299
2013-06-12,0.026251856243374394,0.0,1.1760825325531827
2013-06-13,0.00660123740158941,0.0,1.0699324895299427
2013-06-14,0.06878541482611059,0.0,1.2731826946121654
2013-06-15,0.23176953914547777,0.0,1.344689580760324
2013-06-16,0.4905253117587001,0.0,1.6881332129612263
2013-06-17,0.06234368128657822,0.0,1.1353751774263525
2013-06-18,0.1476353798088555,0.0,1.3497137691208563
2013-06-19,0.06152528222443926,0.0,1.287379285536411
2013-06-20,0.20575105454565376,0.0,1.3919187318466049
2013-06-21,0.10321480547640408,0.0,1.1976141154192013
2013-06-22,0.2660793491051101,0.0,1.3839228820226743
2013-06-23,0.15931949822725316,0.0,1.2863038942336846
2013-06-24,0.0968527182718678,0.0,1.1663142247790323
2013-06-25,0.18237033511895184,0.0,1.3850314737194513
2013-06-26,0.09649846069283327,0.0,1.3064683441897302
2013-06-27,0.07650995906995589,0.0,1.2992791799883074
2013-06-28,0.13846917304827344,0.0,1.3755779841404914
2013-06-29,0.30126232075287906,0.0,1.4668405057594003
2013-06-30,0.1942195623408666,0.0,1.4780433594490239
2013-07-01,0.13121375877414548,0.0,1.3203833826349765
2013-07-02,0.21590057205838795,0.0,1.3790343965865344
2013-07-03,0.12888115359308971,0.0,1.257791498728249
2013-07-04,0.4724066200918639,0.0,1.6858319696300466
2013-07-05,0.16756824981966564,0.0,1.3138582121897975
2013-07-06,0.3282394743117915,0.0,1.48678935529944
2013-07-07,0.21878696539164405,0.0,1.4066416431426705
2013-07-08,0.1531245042979293,0.0,1.321032957976663
2013-07-09,0.6154454327253194,0.0,1.7708975283140074
2013-07-10,0.14496223836039376,0.0,1.3431661914038415
2013-07-11,0.12046165038091829,0.0,1.3387464578505524
2013-07-12,0.17760471273455236,0.0,1.289414146779259
2013-07-13,0.3353770181334659,0.0,1.539008965715874
2013-07-14,0.22322380120063665,0.0,1.3552556639932727
2013-07-15,0.1551454349022042,0.0,1.2737917502974014
2013-07-16,0.23493372363724632,0.0,1.4258759977758382
2013-07-17,0.1433303527029457,0.0,1.3516594583390975
2013-07-18,0.11773571750008861,0.0,1.2323004898016618
2013-07-19,0.17434994109462373,0.0,1.3718131204765889
2013-07-20,0.3321990989370581,0.0,1.5043343126206725
2013-07-21,0.2207527773984126,0.0,1.3072596867276753
2013-07-22,0.15401812833974937,0.0,1.3234368973982287
2013-07-23,0.23577521877773852,0.0,1.425409366579476
2013-07-24,0.14673507681508785,0.0,1.3033709069424282
2013-07-25,0.12424868290813865,0.0,1.2371231671721699
2013-07-26,0.18444872407623636,0.0,1.2819771147942545
2013-07-27,0.34627712156753027,0.0,1.4951157619966804
2013-07-28,0.23910443309775462,0.0,1.407867958996626
2013-07-29,0.17682624958366636,0.0,1.3354267089521308
2013-07-30,0.2631013273813764,0.0,1.5132761852308503
2013-07-31,0.1785127849327405,0.0,1.288245398187467
2013-08-01,0.16028052830461875,0.0,1.2622518516578691
2013-08-02,0.22440662867603112,0.0,1.4143108318315543
2013-08-03,0.3897065604263483,0.0,1.5258631825987252
2013-08-04,0.28543229449102137,0.0,1.4974917857639973
2013-08-05,0.22537226007950398,0.0,1.3287369975238421
2013-08-06,0.3130928083067182,0.0,1.5044272912818797
2013-08-07,0.22910240731167159,0.0,1.3720150012998948
2013-08-08,0.30466197955503704,0.0,1.5380241132022063
2013-08-09,0.2734556422421188,0.0,1.3673878104344217
2013-08-10,0.43657683057044727,0.0,1.4861416309185866
2013-08-11,0.32919884512331415,0.0,1.5586016305175958
2013-08-12,0.2651516994223074,0.0,1.4462377682647194
2013-08-13,0.34806774501537013,0.0,1.5005374008890053
2013-08-14,0.2585446835192433,0.0,1.486781251926345
2013-08-15,0.23385871800953179,0.0,1.3825958345034945
2013-08-16,0.2901095245484713,0.0,1.425950094900221
2013-08-17,0.44624994170938204,0.0,1.6343589251525805
2013-08-18,0.3317063943420869,0.0,1.474939556535385
2013-08-19,0.2604751172992735,0.0,1.5528325004902426
2013-08-20,0.33635889864341983,0.0,1.5030864117257192
2013-08-21,0.24012568356552672,0.0,1.3713520866950828
2013-08-22,0.20921724982601397,0.0,1.4811058644116883
2013-08-23,0.2598897572690875,0.0,1.4262860825917199
2013-08-24,0.41123919097521777,0.0,1.562023286187173
2013-08-25,0.29281783251468274,0.0,1.3832978428683502
2013-08-26,0.2187269364113288,0.0,1.3674404733643806
2013-08-27,0.2928504327053052,0.0,1.4462833842507594
2013-08-28,0.19601108526185357,0.0,1.3520023769839153
2013-08-29,0.16567738953535152,0.0,1.2008786301015013
2013-08-30,0.2181030675287128,0.0,1.3746789582804158
2013-08-31,0.3723522153479606,0.0,1.5468693726686025
2013-09-01,0.25791625311405875,0.0,1.5222051281286748
2013-09-02,1.3692260485676169,0.16136238939129183,2.6116930880985896
2013-09-03,0.2687966083873828,0.0,1.4440867701667843
2013-09-04,0.17856791954172646,0.0,1.4012762114386972
2013-09-05,0.1554331577599839,0.0,1.323797195616703
2013-09-06,0.21547303668947784,0.0,1.3932346653212273
2013-09-07,0.3775670536304168,0.0,1.5373140800027738
2013-09-08,0.27101506945572396,0.0,1.3762750075420334
2013-09-09,0.20963607226215175,0.0,1.3286394724627077
2013-09-10,0.2970087906976821,0.0,1.4281312201236618
2013-09-11,0.21363540839293402,0.0,1.3757997266803774
2013-09-12,0.1966564664997373,0.0,1.3614457330159522
2013-09-13,0.26199860220490717,0.0,1.4438420781036196
2013-09-14,0.4284079612598556,0.0,1.5918279293750752
2013-09-15,0.32507521541992246,0.0,1.509672713046263
2013-09-16,0.2657371416970883,0.0,1.457488719483127
2013-09-17,0.3539193534036278,0.0,1.4988245326943488
2013-09-18,0.27010137721254845,0.0,1.4502408256044346
2013-09-19,0.25143212643124124,0.0,1.4210780463816357
2013-09-20,0.3138774029436964,0.0,1.5026658495752137
2013-09-21,0.47625227231035266,0.0,1.6447810153360927
2013-09-22,0.36784427104570755,0.0,1.4893484077114538
2013-09-23,0.3025124520086726,0.0,1.476278301971741
2013-09-24,0.3839269264760159,0.0,1.595542696742438
2013-09-25,0.292730183368848,0.0,1.5036973689615991
2013-09-26,0.2662483373470562,0.0,1.4635207188951072
2013-09-27,0.3206340521988075,0.0,1.5059553193300117
2013-09-28,0.4748941072967029,0.0,1.6255133792065701
2013-09-29,0.35850769530669735,0.0,1.5096389768252862
2013-09-30,0.285520588589258,0.0,1.4654475118807295
2013-10-01,0.35977996304996024,0.0,1.4910409744691362
2013-10-02,0.26209128522792624,0.0,1.4428086112352883
2013-10-03,0.22992553131178806,0.0,1.3776288742979388
2013-10-04,0.2795585899883312,0.0,1.4999183847127298
2013-10-05,0.43009590069158876,0.0,1.6191006138777386
2013-10-06,0.31108852601494813,0.0,1.5366157309760038
2013-10-07,0.23662577846034424,0.0,1.5257459499051713
2013-10-08,0.31056929809383116,0.0,1.3709987476059575
2013-10-09,0.21370996457023153,0.0,1.3572957324023653
2013-10-10,0.1834759120675561,0.0,1.308249647000859
2013-10-11,0.23607347053557315,0.0,1.3982180532322515
2013-10-12,0.39051404341621637,0.0,1.6223239237222529
2013-10-13,0.2762330168831888,0.0,1.4071222629993332
2013-10-14,0.37293534435124953,0.0,1.5342420142484159
2013-10-15,0.5628080968225233,0.0,1.7307387183233096
2013-10-16,0.1965653540963833,0.0,1.2725884775720158
2013-10-17,0.1728883651022409,0.0,1.3216566708759536
2013-10-18,0.23209555281471825,0.0,1.4597550035901976
2013-10-19,0.3930358645509283,0.0,1.607950145314105
2013-10-20,0.28498967539241454,0.0,1.5343706208744663
2013-10-21,0.22176887167630782,0.0,1.2820159494392378
2013-10-22,0.30695842202473456,0.0,1.403956690176039
2013-10-23,0.22108064954418807,0.0,1.3933502946869387
2013-10-24,0.20131026636092658,0.0,1.4077772299102167
2013-10-25,0.26362180536512914,0.0,1.4328248977691966
2013-10-26,0.42682228757467716,0.0,1.6983666725246036
2013-10-27,0.3201750698668624,0.0,1.4706040476788198
2013-10-28,0.25749985700845707,0.0,1.3521430040359144
2013-10-29,0.3424135074784161,0.0,1.5332943256138076
2013-10-30,0.25549287824212996,0.0,1.4583408393742137
2013-10-31,0.0,0.0,1.1178769305221208
2013-11-01,0.29396602139278055,0.0,1.5099984332797176
2013-11-02,0.4543426313617161,0.0,1.6939556504437285
2013-11-03,0.34450068247941035,0.0,1.501932756124351
2013-11-04,0.27838741785909105,0.0,1.483035006615528
2013-11-05,0.3597512512006594,0.0,1.5086134807249865
2013-11-06,0.26930072080179607,0.0,1.4145305859035537
2013-11-07,0.2444136605680096,0.0,1.388791984591933
2013-11-08,0.3012783985952707,0.0,1.4856423317027794
2013-11-09,0.4589200056319082,0.0,1.6871437037799393
2013-11-10,0.34681772482768397,0.0,1.5176072924391875
2013-11-11,0.9631185007676413,0.0,2.245988411579118
2013-11-12,0.35927316339223087,0.0,1.48545715124054
2013-11-13,0.268391425150777,0.0,1.46944433671581
2013-11-14,0.24375269812710898,0.0,1.436240260749339
2013-11-15,0.3015458068236099,0.0,1.433061972140432
2013-11-16,0.4607758656210582,0.0,1.6790952619618946
2013-11-17,0.3508826809491128,0.0,1.4632608690976074
2013-11-18,0.2858360575213113,0.0,1.4226123352002789
2013-11-19,0.36937275968310224,0.0,1.5284490605425212
2013-11-20,0.28215646753173124,0.0,1.466739603142833
2013-11-21,0.26148890393993157,0.0,1.4301471304742832
2013-11-22,0.3234538681746182,0.0,1.4328327653785282
2013-11-23,0.48694709853398327,0.0,1.688180003987092
2013-11-24,0.38129797382783986,0.0,1.6000846936151543
2013-11-25,0.3203680822616424,0.0,1.3999627031643842
